date,week_num,product_family,sku,region,warehouse,demand_units
2024-06-17,77,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,44
2024-06-24,78,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,46
2024-07-01,79,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,50
2024-07-08,80,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,58
2024-07-15,81,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,52
2024-07-22,82,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,65
2024-07-29,83,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,69
2024-08-05,84,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,65
2024-08-12,85,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,76
2024-08-19,86,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,63
2024-08-26,87,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,48
2024-09-02,88,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,72
2024-09-09,89,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,51
2024-09-16,90,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,64
2024-09-23,91,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,69
2024-09-30,92,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,56
2024-10-07,93,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,39
2024-10-14,94,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,41
2024-10-21,95,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,55
2024-10-28,96,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,41
2024-11-04,97,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,40
2024-11-11,98,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,42
2024-11-18,99,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,40
2024-11-25,100,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,35
2024-12-02,101,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,31
2024-12-09,102,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,29
2024-12-16,103,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,34
2024-12-23,104,Headset,HS-WIFI-PRO,APAC,Shanghai-CN,32
2023-01-02,1,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,17
2023-01-09,2,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,21
2023-01-16,3,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,18
2023-01-23,4,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,17
2023-01-30,5,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,18
2023-02-06,6,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,18
2023-02-13,7,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,22
2023-02-20,8,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,29
2023-02-27,9,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,22
2023-03-06,10,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,27
2023-03-13,11,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,25
2023-03-20,12,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,28
2023-03-27,13,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,24
2023-04-03,14,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,30
2023-04-10,15,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,31
2023-04-17,16,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,35
2023-04-24,17,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,34
2023-05-01,18,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,28
2023-05-08,19,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,40
2023-05-15,20,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,35
2023-05-22,21,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,35
2023-05-29,22,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,34
2023-06-05,23,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,32
2023-06-12,24,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,36
2023-06-19,25,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,38
2023-06-26,26,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,27
2023-07-03,27,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,32
2023-07-10,28,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,34
2023-07-17,29,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,37
2023-07-24,30,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,44
2023-07-31,31,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,32
2023-08-07,32,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,34
2023-08-14,33,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,34
2023-08-21,34,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,32
2023-08-28,35,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,34
2023-09-04,36,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,40
2023-09-11,37,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,30
2023-09-18,38,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,37
2023-09-25,39,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,25
2023-10-02,40,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,29
2023-10-09,41,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,29
2023-10-16,42,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,38
2023-10-23,43,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,27
2023-10-30,44,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,18
2023-11-06,45,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,18
2023-11-13,46,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,23
2023-11-20,47,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,24
2023-11-27,48,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,22
2023-12-04,49,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,20
2023-12-11,50,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,23
2023-12-18,51,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,17
2023-12-25,52,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,21
2024-01-01,53,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,14
2024-01-08,54,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,16
2024-01-15,55,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,15
2024-01-22,56,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,20
2024-01-29,57,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,21
2024-02-05,58,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,23
2024-02-12,59,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,24
2024-02-19,60,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,22
2024-02-26,61,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,26
2024-03-04,62,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,22
2024-03-11,63,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,37
2024-03-18,64,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,30
2024-03-25,65,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,30
2024-04-01,66,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,43
2024-04-08,67,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,28
2024-04-15,68,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,29
2024-04-22,69,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,30
2024-04-29,70,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,35
2024-05-06,71,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,39
2024-05-13,72,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,41
2024-05-20,73,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,55
2024-05-27,74,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,26
2024-06-03,75,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,41
2024-06-10,76,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,34
2024-06-17,77,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,34
2024-06-24,78,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,34
2024-07-01,79,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,33
2024-07-08,80,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,50
2024-07-15,81,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,44
2024-07-22,82,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,39
2024-07-29,83,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,49
2024-08-05,84,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,31
2024-08-12,85,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,32
2024-08-19,86,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,28
2024-08-26,87,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,35
2024-09-02,88,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,39
2024-09-09,89,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,38
2024-09-16,90,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,38
2024-09-23,91,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,29
2024-09-30,92,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,39
2024-10-07,93,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,34
2024-10-14,94,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,35
2024-10-21,95,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,22
2024-10-28,96,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,30
2024-11-04,97,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,22
2024-11-11,98,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,23
2024-11-18,99,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,26
2024-11-25,100,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,23
2024-12-02,101,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,19
2024-12-09,102,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,21
2024-12-16,103,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,16
2024-12-23,104,Headset,HS-WIFI-PRO,APAC,Tokyo-JP,24
2023-01-02,1,Headset,HS-WIFI-PRO,Americas,Louisville-US,29
2023-01-09,2,Headset,HS-WIFI-PRO,Americas,Louisville-US,37
2023-01-16,3,Headset,HS-WIFI-PRO,Americas,Louisville-US,29
2023-01-23,4,Headset,HS-WIFI-PRO,Americas,Louisville-US,31
2023-01-30,5,Headset,HS-WIFI-PRO,Americas,Louisville-US,31
2023-02-06,6,Headset,HS-WIFI-PRO,Americas,Louisville-US,43
2023-02-13,7,Headset,HS-WIFI-PRO,Americas,Louisville-US,35
2023-02-20,8,Headset,HS-WIFI-PRO,Americas,Louisville-US,46
2023-02-27,9,Headset,HS-WIFI-PRO,Americas,Louisville-US,41
2023-03-06,10,Headset,HS-WIFI-PRO,Americas,Louisville-US,34
2023-03-13,11,Headset,HS-WIFI-PRO,Americas,Louisville-US,44
2023-03-20,12,Headset,HS-WIFI-PRO,Americas,Louisville-US,42
2023-03-27,13,Headset,HS-WIFI-PRO,Americas,Louisville-US,53
2023-04-03,14,Headset,HS-WIFI-PRO,Americas,Louisville-US,45
2023-04-10,15,Headset,HS-WIFI-PRO,Americas,Louisville-US,64
2023-04-17,16,Headset,HS-WIFI-PRO,Americas,Louisville-US,56
2023-04-24,17,Headset,HS-WIFI-PRO,Americas,Louisville-US,56
2023-05-01,18,Headset,HS-WIFI-PRO,Americas,Louisville-US,65
2023-05-08,19,Headset,HS-WIFI-PRO,Americas,Louisville-US,69
2023-05-15,20,Headset,HS-WIFI-PRO,Americas,Louisville-US,59
2023-05-22,21,Headset,HS-WIFI-PRO,Americas,Louisville-US,53
2023-05-29,22,Headset,HS-WIFI-PRO,Americas,Louisville-US,45
2023-06-05,23,Headset,HS-WIFI-PRO,Americas,Louisville-US,54
2023-06-12,24,Headset,HS-WIFI-PRO,Americas,Louisville-US,55
2023-06-19,25,Headset,HS-WIFI-PRO,Americas,Louisville-US,62
2023-06-26,26,Headset,HS-WIFI-PRO,Americas,Louisville-US,58
2023-07-03,27,Headset,HS-WIFI-PRO,Americas,Louisville-US,69
2023-07-10,28,Headset,HS-WIFI-PRO,Americas,Louisville-US,57
2023-07-17,29,Headset,HS-WIFI-PRO,Americas,Louisville-US,62
2023-07-24,30,Headset,HS-WIFI-PRO,Americas,Louisville-US,77
2023-07-31,31,Headset,HS-WIFI-PRO,Americas,Louisville-US,67
2023-08-07,32,Headset,HS-WIFI-PRO,Americas,Louisville-US,63
2023-08-14,33,Headset,HS-WIFI-PRO,Americas,Louisville-US,58
2023-08-21,34,Headset,HS-WIFI-PRO,Americas,Louisville-US,58
2023-08-28,35,Headset,HS-WIFI-PRO,Americas,Louisville-US,55
2023-09-04,36,Headset,HS-WIFI-PRO,Americas,Louisville-US,57
2023-09-11,37,Headset,HS-WIFI-PRO,Americas,Louisville-US,69
2023-09-18,38,Headset,HS-WIFI-PRO,Americas,Louisville-US,58
2023-09-25,39,Headset,HS-WIFI-PRO,Americas,Louisville-US,47
2023-10-02,40,Headset,HS-WIFI-PRO,Americas,Louisville-US,75
2023-10-09,41,Headset,HS-WIFI-PRO,Americas,Louisville-US,57
2023-10-16,42,Headset,HS-WIFI-PRO,Americas,Louisville-US,41
2023-10-23,43,Headset,HS-WIFI-PRO,Americas,Louisville-US,45
2023-10-30,44,Headset,HS-WIFI-PRO,Americas,Louisville-US,47
2023-11-06,45,Headset,HS-WIFI-PRO,Americas,Louisville-US,57
2023-11-13,46,Headset,HS-WIFI-PRO,Americas,Louisville-US,34
2023-11-20,47,Headset,HS-WIFI-PRO,Americas,Louisville-US,45
2023-11-27,48,Headset,HS-WIFI-PRO,Americas,Louisville-US,46
2023-12-04,49,Headset,HS-WIFI-PRO,Americas,Louisville-US,31
2023-12-11,50,Headset,HS-WIFI-PRO,Americas,Louisville-US,32
2023-12-18,51,Headset,HS-WIFI-PRO,Americas,Louisville-US,28
2023-12-25,52,Headset,HS-WIFI-PRO,Americas,Louisville-US,31
2024-01-01,53,Headset,HS-WIFI-PRO,Americas,Louisville-US,32
2024-01-08,54,Headset,HS-WIFI-PRO,Americas,Louisville-US,37
2024-01-15,55,Headset,HS-WIFI-PRO,Americas,Louisville-US,41
2024-01-22,56,Headset,HS-WIFI-PRO,Americas,Louisville-US,32
2024-01-29,57,Headset,HS-WIFI-PRO,Americas,Louisville-US,28
2024-02-05,58,Headset,HS-WIFI-PRO,Americas,Louisville-US,40
2024-02-12,59,Headset,HS-WIFI-PRO,Americas,Louisville-US,44
2024-02-19,60,Headset,HS-WIFI-PRO,Americas,Louisville-US,47
2024-02-26,61,Headset,HS-WIFI-PRO,Americas,Louisville-US,45
2024-03-04,62,Headset,HS-WIFI-PRO,Americas,Louisville-US,51
2024-03-11,63,Headset,HS-WIFI-PRO,Americas,Louisville-US,67
2024-03-18,64,Headset,HS-WIFI-PRO,Americas,Louisville-US,58
2024-03-25,65,Headset,HS-WIFI-PRO,Americas,Louisville-US,53
2024-04-01,66,Headset,HS-WIFI-PRO,Americas,Louisville-US,54
2024-04-08,67,Headset,HS-WIFI-PRO,Americas,Louisville-US,58
2024-04-15,68,Headset,HS-WIFI-PRO,Americas,Louisville-US,79
2024-04-22,69,Headset,HS-WIFI-PRO,Americas,Louisville-US,60
2024-04-29,70,Headset,HS-WIFI-PRO,Americas,Louisville-US,63
2024-05-06,71,Headset,HS-WIFI-PRO,Americas,Louisville-US,59
2024-05-13,72,Headset,HS-WIFI-PRO,Americas,Louisville-US,76
2024-05-20,73,Headset,HS-WIFI-PRO,Americas,Louisville-US,88
2024-05-27,74,Headset,HS-WIFI-PRO,Americas,Louisville-US,69
2024-06-03,75,Headset,HS-WIFI-PRO,Americas,Louisville-US,66
2024-06-10,76,Headset,HS-WIFI-PRO,Americas,Louisville-US,66
2024-06-17,77,Headset,HS-WIFI-PRO,Americas,Louisville-US,45
2024-06-24,78,Headset,HS-WIFI-PRO,Americas,Louisville-US,74
2024-07-01,79,Headset,HS-WIFI-PRO,Americas,Louisville-US,68
2024-07-08,80,Headset,HS-WIFI-PRO,Americas,Louisville-US,72
2024-07-15,81,Headset,HS-WIFI-PRO,Americas,Louisville-US,60
2024-07-22,82,Headset,HS-WIFI-PRO,Americas,Louisville-US,64
2024-07-29,83,Headset,HS-WIFI-PRO,Americas,Louisville-US,64
2024-08-05,84,Headset,HS-WIFI-PRO,Americas,Louisville-US,81
2024-08-12,85,Headset,HS-WIFI-PRO,Americas,Louisville-US,65
2024-08-19,86,Headset,HS-WIFI-PRO,Americas,Louisville-US,96
2024-08-26,87,Headset,HS-WIFI-PRO,Americas,Louisville-US,73
2024-09-02,88,Headset,HS-WIFI-PRO,Americas,Louisville-US,55
2024-09-09,89,Headset,HS-WIFI-PRO,Americas,Louisville-US,65
2024-09-16,90,Headset,HS-WIFI-PRO,Americas,Louisville-US,58
2024-09-23,91,Headset,HS-WIFI-PRO,Americas,Louisville-US,44
2024-09-30,92,Headset,HS-WIFI-PRO,Americas,Louisville-US,78
2024-10-07,93,Headset,HS-WIFI-PRO,Americas,Louisville-US,65
2024-10-14,94,Headset,HS-WIFI-PRO,Americas,Louisville-US,60
2024-10-21,95,Headset,HS-WIFI-PRO,Americas,Louisville-US,54
2024-10-28,96,Headset,HS-WIFI-PRO,Americas,Louisville-US,40
2024-11-04,97,Headset,HS-WIFI-PRO,Americas,Louisville-US,43
2024-11-11,98,Headset,HS-WIFI-PRO,Americas,Louisville-US,50
2024-11-18,99,Headset,HS-WIFI-PRO,Americas,Louisville-US,35
2024-11-25,100,Headset,HS-WIFI-PRO,Americas,Louisville-US,26
2024-12-02,101,Headset,HS-WIFI-PRO,Americas,Louisville-US,36
2024-12-09,102,Headset,HS-WIFI-PRO,Americas,Louisville-US,35
2024-12-16,103,Headset,HS-WIFI-PRO,Americas,Louisville-US,36
2024-12-23,104,Headset,HS-WIFI-PRO,Americas,Louisville-US,39
2023-01-02,1,Headset,HS-WIFI-PRO,Americas,Toronto-CA,14
2023-01-09,2,Headset,HS-WIFI-PRO,Americas,Toronto-CA,14
2023-01-16,3,Headset,HS-WIFI-PRO,Americas,Toronto-CA,17
2023-01-23,4,Headset,HS-WIFI-PRO,Americas,Toronto-CA,11
2023-01-30,5,Headset,HS-WIFI-PRO,Americas,Toronto-CA,16
2023-02-06,6,Headset,HS-WIFI-PRO,Americas,Toronto-CA,18
2023-02-13,7,Headset,HS-WIFI-PRO,Americas,Toronto-CA,14
2023-02-20,8,Headset,HS-WIFI-PRO,Americas,Toronto-CA,14
2023-02-27,9,Headset,HS-WIFI-PRO,Americas,Toronto-CA,17
2023-03-06,10,Headset,HS-WIFI-PRO,Americas,Toronto-CA,18
2023-03-13,11,Headset,HS-WIFI-PRO,Americas,Toronto-CA,24
2023-03-20,12,Headset,HS-WIFI-PRO,Americas,Toronto-CA,20
2023-03-27,13,Headset,HS-WIFI-PRO,Americas,Toronto-CA,20
2023-04-03,14,Headset,HS-WIFI-PRO,Americas,Toronto-CA,21
2023-04-10,15,Headset,HS-WIFI-PRO,Americas,Toronto-CA,28
2023-04-17,16,Headset,HS-WIFI-PRO,Americas,Toronto-CA,24
2023-04-24,17,Headset,HS-WIFI-PRO,Americas,Toronto-CA,24
2023-05-01,18,Headset,HS-WIFI-PRO,Americas,Toronto-CA,25
2023-05-08,19,Headset,HS-WIFI-PRO,Americas,Toronto-CA,31
2023-05-15,20,Headset,HS-WIFI-PRO,Americas,Toronto-CA,23
2023-05-22,21,Headset,HS-WIFI-PRO,Americas,Toronto-CA,32
2023-05-29,22,Headset,HS-WIFI-PRO,Americas,Toronto-CA,27
2023-06-05,23,Headset,HS-WIFI-PRO,Americas,Toronto-CA,25
2023-06-12,24,Headset,HS-WIFI-PRO,Americas,Toronto-CA,39
2023-06-19,25,Headset,HS-WIFI-PRO,Americas,Toronto-CA,22
2023-06-26,26,Headset,HS-WIFI-PRO,Americas,Toronto-CA,25
2023-07-03,27,Headset,HS-WIFI-PRO,Americas,Toronto-CA,22
2023-07-10,28,Headset,HS-WIFI-PRO,Americas,Toronto-CA,31
2023-07-17,29,Headset,HS-WIFI-PRO,Americas,Toronto-CA,35
2023-07-24,30,Headset,HS-WIFI-PRO,Americas,Toronto-CA,35
2023-07-31,31,Headset,HS-WIFI-PRO,Americas,Toronto-CA,33
2023-08-07,32,Headset,HS-WIFI-PRO,Americas,Toronto-CA,27
2023-08-14,33,Headset,HS-WIFI-PRO,Americas,Toronto-CA,26
2023-08-21,34,Headset,HS-WIFI-PRO,Americas,Toronto-CA,21
2023-08-28,35,Headset,HS-WIFI-PRO,Americas,Toronto-CA,38
2023-09-04,36,Headset,HS-WIFI-PRO,Americas,Toronto-CA,29
2023-09-11,37,Headset,HS-WIFI-PRO,Americas,Toronto-CA,24
2023-09-18,38,Headset,HS-WIFI-PRO,Americas,Toronto-CA,32
2023-09-25,39,Headset,HS-WIFI-PRO,Americas,Toronto-CA,21
2023-10-02,40,Headset,HS-WIFI-PRO,Americas,Toronto-CA,26
2023-10-09,41,Headset,HS-WIFI-PRO,Americas,Toronto-CA,22
2023-10-16,42,Headset,HS-WIFI-PRO,Americas,Toronto-CA,24
2023-10-23,43,Headset,HS-WIFI-PRO,Americas,Toronto-CA,21
2023-10-30,44,Headset,HS-WIFI-PRO,Americas,Toronto-CA,16
2023-11-06,45,Headset,HS-WIFI-PRO,Americas,Toronto-CA,19
2023-11-13,46,Headset,HS-WIFI-PRO,Americas,Toronto-CA,21
2023-11-20,47,Headset,HS-WIFI-PRO,Americas,Toronto-CA,16
2023-11-27,48,Headset,HS-WIFI-PRO,Americas,Toronto-CA,18
2023-12-04,49,Headset,HS-WIFI-PRO,Americas,Toronto-CA,13
2023-12-11,50,Headset,HS-WIFI-PRO,Americas,Toronto-CA,14
2023-12-18,51,Headset,HS-WIFI-PRO,Americas,Toronto-CA,13
2023-12-25,52,Headset,HS-WIFI-PRO,Americas,Toronto-CA,16
2024-01-01,53,Headset,HS-WIFI-PRO,Americas,Toronto-CA,14
2024-01-08,54,Headset,HS-WIFI-PRO,Americas,Toronto-CA,16
2024-01-15,55,Headset,HS-WIFI-PRO,Americas,Toronto-CA,18
2024-01-22,56,Headset,HS-WIFI-PRO,Americas,Toronto-CA,17
2024-01-29,57,Headset,HS-WIFI-PRO,Americas,Toronto-CA,17
2024-02-05,58,Headset,HS-WIFI-PRO,Americas,Toronto-CA,15
2024-02-12,59,Headset,HS-WIFI-PRO,Americas,Toronto-CA,18
2024-02-19,60,Headset,HS-WIFI-PRO,Americas,Toronto-CA,18
2024-02-26,61,Headset,HS-WIFI-PRO,Americas,Toronto-CA,19
2024-03-04,62,Headset,HS-WIFI-PRO,Americas,Toronto-CA,20
2024-03-11,63,Headset,HS-WIFI-PRO,Americas,Toronto-CA,19
2024-03-18,64,Headset,HS-WIFI-PRO,Americas,Toronto-CA,17
2024-03-25,65,Headset,HS-WIFI-PRO,Americas,Toronto-CA,22
2024-04-01,66,Headset,HS-WIFI-PRO,Americas,Toronto-CA,26
2024-04-08,67,Headset,HS-WIFI-PRO,Americas,Toronto-CA,21
2024-04-15,68,Headset,HS-WIFI-PRO,Americas,Toronto-CA,26
2024-04-22,69,Headset,HS-WIFI-PRO,Americas,Toronto-CA,36
2024-04-29,70,Headset,HS-WIFI-PRO,Americas,Toronto-CA,32
2024-05-06,71,Headset,HS-WIFI-PRO,Americas,Toronto-CA,35
2024-05-13,72,Headset,HS-WIFI-PRO,Americas,Toronto-CA,29
2024-05-20,73,Headset,HS-WIFI-PRO,Americas,Toronto-CA,33
2024-05-27,74,Headset,HS-WIFI-PRO,Americas,Toronto-CA,25
2024-06-03,75,Headset,HS-WIFI-PRO,Americas,Toronto-CA,25
2024-06-10,76,Headset,HS-WIFI-PRO,Americas,Toronto-CA,18
2024-06-17,77,Headset,HS-WIFI-PRO,Americas,Toronto-CA,34
2024-06-24,78,Headset,HS-WIFI-PRO,Americas,Toronto-CA,36
2024-07-01,79,Headset,HS-WIFI-PRO,Americas,Toronto-CA,26
2024-07-08,80,Headset,HS-WIFI-PRO,Americas,Toronto-CA,28
2024-07-15,81,Headset,HS-WIFI-PRO,Americas,Toronto-CA,26
2024-07-22,82,Headset,HS-WIFI-PRO,Americas,Toronto-CA,31
2024-07-29,83,Headset,HS-WIFI-PRO,Americas,Toronto-CA,35
2024-08-05,84,Headset,HS-WIFI-PRO,Americas,Toronto-CA,22
2024-08-12,85,Headset,HS-WIFI-PRO,Americas,Toronto-CA,31
2024-08-19,86,Headset,HS-WIFI-PRO,Americas,Toronto-CA,28
2024-08-26,87,Headset,HS-WIFI-PRO,Americas,Toronto-CA,30
2024-09-02,88,Headset,HS-WIFI-PRO,Americas,Toronto-CA,31
2024-09-09,89,Headset,HS-WIFI-PRO,Americas,Toronto-CA,27
2024-09-16,90,Headset,HS-WIFI-PRO,Americas,Toronto-CA,27
2024-09-23,91,Headset,HS-WIFI-PRO,Americas,Toronto-CA,26
2024-09-30,92,Headset,HS-WIFI-PRO,Americas,Toronto-CA,30
2024-10-07,93,Headset,HS-WIFI-PRO,Americas,Toronto-CA,27
2024-10-14,94,Headset,HS-WIFI-PRO,Americas,Toronto-CA,24
2024-10-21,95,Headset,HS-WIFI-PRO,Americas,Toronto-CA,18
2024-10-28,96,Headset,HS-WIFI-PRO,Americas,Toronto-CA,20
2024-11-04,97,Headset,HS-WIFI-PRO,Americas,Toronto-CA,23
2024-11-11,98,Headset,HS-WIFI-PRO,Americas,Toronto-CA,19
2024-11-18,99,Headset,HS-WIFI-PRO,Americas,Toronto-CA,20
2024-11-25,100,Headset,HS-WIFI-PRO,Americas,Toronto-CA,22
2024-12-02,101,Headset,HS-WIFI-PRO,Americas,Toronto-CA,19
2024-12-09,102,Headset,HS-WIFI-PRO,Americas,Toronto-CA,16
2024-12-16,103,Headset,HS-WIFI-PRO,Americas,Toronto-CA,14
2024-12-23,104,Headset,HS-WIFI-PRO,Americas,Toronto-CA,10
2023-01-02,1,Headset,HS-BT-LITE,EMEA,Cork-IE,35
2023-01-09,2,Headset,HS-BT-LITE,EMEA,Cork-IE,35
2023-01-16,3,Headset,HS-BT-LITE,EMEA,Cork-IE,41
2023-01-23,4,Headset,HS-BT-LITE,EMEA,Cork-IE,39
2023-01-30,5,Headset,HS-BT-LITE,EMEA,Cork-IE,40
2023-02-06,6,Headset,HS-BT-LITE,EMEA,Cork-IE,33
2023-02-13,7,Headset,HS-BT-LITE,EMEA,Cork-IE,40
2023-02-20,8,Headset,HS-BT-LITE,EMEA,Cork-IE,54
2023-02-27,9,Headset,HS-BT-LITE,EMEA,Cork-IE,69
2023-03-06,10,Headset,HS-BT-LITE,EMEA,Cork-IE,55
2023-03-13,11,Headset,HS-BT-LITE,EMEA,Cork-IE,61
2023-03-20,12,Headset,HS-BT-LITE,EMEA,Cork-IE,70
2023-03-27,13,Headset,HS-BT-LITE,EMEA,Cork-IE,55
2023-04-03,14,Headset,HS-BT-LITE,EMEA,Cork-IE,69
2023-04-10,15,Headset,HS-BT-LITE,EMEA,Cork-IE,59
2023-04-17,16,Headset,HS-BT-LITE,EMEA,Cork-IE,78
2023-04-24,17,Headset,HS-BT-LITE,EMEA,Cork-IE,70
2023-05-01,18,Headset,HS-BT-LITE,EMEA,Cork-IE,73
